file,speaker,gender,dialect,sentence_number,nC_tier1,rateC_tier1,meanC_tier1,meanCLn_tier1,deltaC_tier1,deltaCLn_tier1,varcoC_tier1,rPVI_C_tier1,nPVI_C_tier1,nV_tier1,rateV_tier1,meanV_tier1,meanVLn_tier1,deltaV_tier1,deltaVLn_tier1,varcoV_tier1,rPVI_V_tier1,nPVI_V_tier1,percentV_tier1,nCV_tier1,rateCV_tier1,meanCV_tier1,meanCVLn_tier1,deltaCV_tier1,deltaCVLn_tier1,varcoCV_tier1,rPVI_CV_tier1,nPVI_CV_tier1
01f_ba_014,01,f,ba,014,9,7.172574473740136,0.13941995355519124,-2.3809160980719457,0.16803475378186836,0.8662383341852596,1.2052417856770377,17.890321373330277,94.7290774065021,8,10.557115113216591,0.09472284703499034,-2.4883961021395056,0.05183027586215505,0.5514697332742957,0.5471781886265422,6.570293207146312,67.24574384023838,37.65263586310994,17,8.446943236361179,0.1183860210750967,-2.4314949235155034,0.12578540097754493,0.7150484595116375,1.0625021420202518,9.149917882045866,54.4763857759972
01f_ba_015,01,f,ba,015,7,7.291418799532307,0.13714751922686746,-2.120544309655739,0.0808863130543389,0.5516074630950424,0.5897759836292621,10.646457100978814,70.49771492033263,7,10.662269288581445,0.09378866477054101,-2.4905709665717595,0.055416799189981276,0.5098153101932054,0.5908688360748224,8.074537640160315,73.43747261399875,40.61237314443262,14,8.660401178285875,0.11546809199870424,-2.3055576381137493,0.07030793233565771,0.5452108771275722,0.6088949000425736,7.776332192874754,60.25751220991219
01f_ba_016,01,f,ba,016,6,6.99186702965659,0.14302331491122702,-2.0468022832524833,0.06553304324421878,0.5159605062746404,0.45819832441231284,6.243396048130037,48.524969358679975,6,7.64938174176072,0.13072951955589315,-2.0866684859162787,0.046888923850008424,0.350539322723699,0.3586712779890632,5.503260836773168,40.24906101614788,47.754581175521956,12,7.305860426589356,0.1368764172335601,-2.0667353845843803,0.05470513262941374,0.421062859310533,0.39966806360855595,4.331958084584577,31.9469616786386
01f_ba_017,01,f,ba,017,5,5.033544615380895,0.1986671573237518,-2.0313639673974886,0.15742863981442368,1.1676434776859477,0.7924240822446307,21.577843370641908,119.6770002396633,5,8.022881239798316,0.12464350027262008,-2.1924430019432624,0.06100131429489456,0.5432155609301648,0.48940630005955044,8.433016978762279,68.13691837847333,38.552239879524095,10,6.186000841632768,0.16165532879818595,-2.1119034846703757,0.11912575168290535,0.8627323445440538,0.7369120001705886,12.79138673181176,77.87333395740272
01f_ba_018,01,f,ba,018,7,11.417871512098538,0.08758199800552895,-2.5346521938140434,0.03933256341328439,0.498361452728612,0.44909415529434904,5.341740303907544,66.41002716034066,7,7.40706309424548,0.13500627539907098,-2.207773202572383,0.09626483678753989,0.6806325241133788,0.7130397198425512,9.411807593932592,69.33134213557244,60.6529146095982,14,8.985199307263546,0.11129413670229996,-2.371212698193213,0.074810290006121,0.5976700392024552,0.6721853659391833,6.5505890641866324,54.01961178903263
01f_ba_019,01,f,ba,019,7,6.765243102128826,0.14781434826567116,-2.303320623025045,0.10533253875232747,1.228125488393228,0.7126002312239008,7.379944849086703,64.08014856601262,6,9.005602253328567,0.11104199051544712,-2.297244777654591,0.045399510346854785,0.5391753262114601,0.40884993267964903,6.051481737261717,53.999466125894656,39.16934715830442,13,7.642777155655095,0.13084249084249083,-2.3005163867002203,0.08228198795842823,0.9355667943447805,0.6288628978905629,5.493033066287523,47.843701088234894
01f_ba_020,01,f,ba,020,8,6.944688180344674,0.14399494606975555,-2.1383409386661105,0.07286467202206907,0.8056158791422411,0.5060224265563543,10.588993417714132,78.03138697657627,7,10.024164820437237,0.099758934326499,-2.413118902446039,0.05933591514943187,0.46316513723630975,0.5947929932293838,4.698127182348878,44.03336733529934,37.74107262104029,15,8.10691569542998,0.1233514739229025,-2.2665706550967433,0.06844956796920304,0.6607424331875674,0.5549148769149332,8.7167103531766,66.86283495010618
01f_ba_021,01,f,ba,021,8,9.10740570600567,0.10980075251732477,-2.341507746471933,0.05546144081349184,0.5858023341783599,0.5051098425280913,6.50364475571899,66.24123470858007,9,13.607707078839075,0.07348776646986097,-2.660784742848169,0.02721408968141137,0.32181926107659664,0.370321360801903,2.092954877221117,28.253127132418363,42.95308815534618,17,11.040424121935057,0.09057623049219687,-2.5105367445534696,0.045443269398368735,0.4784367959801778,0.5017129676453433,4.702045471642964,49.213614018827464
01f_ba_022,01,f,ba,022,7,7.379455544419896,0.13551135229158842,-2.1627583090645337,0.06577645298007573,0.7148713227992827,0.48539441063609445,6.6260815476178845,55.42928580776337,7,9.25647019424886,0.10803254145638694,-2.424742395821675,0.07282420908417778,0.6956414622229884,0.6740951208074386,8.462252826885997,74.13413551461704,44.35855064721163,14,8.212072038519858,0.1217719468739877,-2.2937503524431047,0.0681752497552423,0.6911513876661025,0.5598600622341332,7.045857044391385,64.30500678159238
01f_ba_023,01,f,ba,023,6,5.0949802158351964,0.19627161591167722,-2.0515695322503786,0.13760822642300052,1.2776797281735295,0.7011111911613578,10.606180378084304,69.44407146282269,5,10.09683324201226,0.09904095433002356,-2.4266677278476854,0.04860127768767736,0.5605356233877536,0.4907189961612095,7.784472325986861,74.62398598550752,29.60273603775172,11,6.575665564170689,0.1520758606472892,-2.2220687120673364,0.11397874881251392,0.9900935202027975,0.7494861336137086,11.98701552324797,79.90206591958864
01f_ba_024,01,f,ba,024,7,11.443819770135024,0.08738341044217626,-2.5737753236870384,0.04767439116976468,0.5776408187576411,0.5455771401977036,5.374837056150051,63.34582373935053,7,7.954393533069268,0.12571668673955358,-2.122599010573046,0.03841783572582646,0.355457110514362,0.3055905840520315,6.173649602148414,52.771722321216174,58.994194935698935,14,9.385260853703027,0.10655004859086492,-2.3481871671300425,0.04610665420230715,0.5168374440742971,0.4327229767801355,4.6316951505268715,46.69838348783868
01f_ba_025,01,f,ba,025,6,6.8901045601357875,0.14513567846063172,-2.251418318638971,0.14403705412724066,0.8290780160326142,0.9924303634706262,13.088988791773632,91.32440962279045,5,11.509492381436509,0.08688480489486097,-2.4715235164815277,0.022018867122131882,0.27259107624222184,0.25342598339003974,3.7284766729914307,45.49917450852963,33.28312482291281,11,8.427581174753739,0.11865800865800867,-2.351466135840133,0.10720390441656948,0.6217878762345811,0.90346960672118,6.544494395886816,49.211008693761585
01f_ba_026,01,f,ba,026,7,9.115107496348203,0.10970797660923157,-2.323875557682002,0.054538426031429874,0.5394235390592682,0.49712361595811844,6.61922056599492,62.664703814047854,7,7.108129376516866,0.1406839897011021,-2.1384134023784815,0.0916403907114009,0.6375475120905867,0.651391753291192,11.252018135068699,70.35367869007659,56.18550458074184,14,7.987476712895881,0.12519598315516683,-2.2311444800302422,0.07421004679913158,0.5754633081038087,0.592751020670977,6.881779798409818,54.14169824302566
01f_ba_027,01,f,ba,027,6,5.590358014792417,0.17887942012907598,-2.0945039795463747,0.1661445271716505,0.9568474408426924,0.928807389087933,16.57113026246139,91.09222984995907,6,8.248256836304758,0.12123773784522485,-2.2126891552081367,0.06364403811526202,0.4873034301047221,0.5249523724742506,5.220307959610535,43.50888276554367,40.396803256282496,12,6.664064172469809,0.15005857898715041,-2.1535965673772557,0.12367131220702372,0.7265742468119453,0.824153560841155,8.257729154812985,50.98297815057206
01f_ba_028,01,f,ba,028,6,5.150790478921287,0.19414495776761367,-1.9137958974219291,0.18020612675251413,0.7690288773790614,0.9282040019201325,15.054528443102855,86.02381477082396,5,8.353461141696476,0.11971085793509939,-2.2588265671563272,0.07135361042515308,0.580662666833747,0.5960496120062648,6.174684225608338,54.60840456403591,33.94273171742438,11,6.237864389779727,0.16031127602556172,-2.0706280200284737,0.14065804966139353,0.680468585287023,0.8774058391186751,10.095851678171877,58.66675213883832
01f_ba_029,01,f,ba,029,9,7.192329889939138,0.1390370040449385,-2.2596381264330834,0.11896969466277009,0.8356491045602756,0.8556692909199741,12.824796474339639,90.3119491615338,9,11.405430315951627,0.08767753362198011,-2.5646663423173086,0.0461407195131242,0.5636498034036743,0.5262547611348075,4.480507939068361,55.0876293465888,38.673097245661864,18,8.821666314748342,0.1133572688334593,-2.4121522343751955,0.09143693177534115,0.7090496610343595,0.8066261009664694,7.555410517828924,61.10720982685515
01f_ba_030,01,f,ba,030,6,7.470134635176395,0.13386639583322404,-2.210085580840766,0.0887544836626797,0.7007025758098488,0.6630079424357811,7.741904826964772,59.10824132916861,5,8.362107179002386,0.11958708236974566,-2.2520427032001895,0.06012088976912224,0.604171907785437,0.5027373239463883,10.203106799548536,89.3262316158553,42.67511193158912,11,7.85078491665318,0.12737579880437025,-2.2291570000950496,0.07375700984646065,0.6260843686427964,0.5790504204000333,6.877658317266182,60.10757495724651
01f_ba_031,01,f,ba,031,6,9.373316658168585,0.10668582279555527,-2.656267267091979,0.08989034847684269,1.126455377886701,0.8425707007865686,6.057097784120406,76.5009769866911,6,8.418458796940865,0.11878658839114165,-2.298954998910681,0.0715995187551825,0.6490638081110831,0.6027575985212985,7.741992265179739,66.66897975199932,52.68342488819322,12,8.87026483405967,0.11273620559334846,-2.47761113300133,0.07773680230595575,0.8961505503503846,0.6895460238067681,5.929091022645223,67.32950231662113
01f_ba_032,01,f,ba,032,7,7.110224549257772,0.1406425342930117,-2.2372327142866086,0.09632050347584349,0.8843505578744206,0.684860408410811,10.372793165924413,83.72045764532771,7,9.582894307918359,0.10435260662049654,-2.373274706458923,0.05114319158833555,0.5312564245776455,0.49009979956063887,6.854974980182825,61.585524243029845,42.593745423439486,14,8.163427211424038,0.12249757045675413,-2.305253710372766,0.07644452417414789,0.7044163852725983,0.6240493088076016,7.471288630331642,57.1038778179506
01f_ba_033,01,f,ba,033,6,5.833365220371547,0.1714276343452239,-1.8782161419856536,0.09152785997198606,0.525115498704437,0.5339154350556206,12.917734460978373,72.83969857389658,6,7.928506101011097,0.12612716535243293,-2.2011108038101055,0.07263936024713447,0.5630440011048937,0.5759216108929486,5.990551580979617,52.51425163643424,42.3878779574686,12,6.721450979894072,0.14877739984882843,-2.0396634728978795,0.082255437241516,0.5457777651874676,0.5528758892486031,7.252971683945547,47.68905919484911
01f_ba_034,01,f,ba,034,7,4.950782536232008,0.20198827007277323,-2.04338330305175,0.1711542453741962,1.172754234889935,0.8473474490005385,13.161172491272882,74.65328954809088,6,10.70248895540777,0.09343620948047963,-2.407081744633525,0.02505983340066065,0.31229149576084564,0.2682025901949293,3.008190158883732,36.31815572309497,28.392366558947725,13,6.583828106158917,0.1518873190301762,-2.2112441222433383,0.13446578276683147,0.8740280264735373,0.8852995998969242,13.548051568940748,73.94832315242571
01f_ba_035,01,f,ba,035,8,7.342555577231765,0.13619236374605861,-2.2224788957791386,0.08480684857420986,0.8043084721145397,0.6226989989860144,4.676577520019442,43.0087675804622,7,8.272516786287024,0.12088219653511668,-2.2718336535218477,0.0699526787376689,0.6337968644771502,0.5786847091031094,8.391937307314123,73.79957407545109,43.71385704959939,15,7.749077490774908,0.12904761904761905,-2.245511116059069,0.07586678758529729,0.7044587394360988,0.5878976159746284,4.005335006400113,37.19527987272896
01f_ba_036,01,f,ba,036,5,10.932044130149956,0.09147420080770227,-2.504908690180207,0.04221716111267771,0.5737488177570572,0.4615198683334434,5.780346032995924,65.32293777360778,5,8.644367638012008,0.11568226177733174,-2.4598215564208092,0.10761636158083525,0.8422511176494233,0.9302753933699711,10.380776151358544,88.20591951526622,55.84294128880786,10,9.654538289767503,0.103578231292517,-2.4823651233005086,0.07811626337213064,0.6798186627749314,0.754176455779798,4.851574358933966,43.74307361522358
01f_ba_037,01,f,ba,037,9,8.60867611671488,0.11616187976434239,-2.254136066550034,0.052120635435066766,0.49500581811429206,0.4486896694578626,4.9386078626149255,49.960973150067616,8,9.786041320724083,0.10218636599073838,-2.391571218118167,0.047271259482683986,0.5242688585884421,0.4625984985802157,6.748638019375737,68.57413218355089,43.88157885185805,17,9.125322557086518,0.10958516740029345,-2.3188114319938613,0.0488631413521832,0.49776054422582733,0.4458919259911844,4.884280879993369,47.123495699293954
01f_ba_038,01,f,ba,038,5,6.0175631101418245,0.16618022639673347,-1.892202245570281,0.07752283957032473,0.5136180931997344,0.466498579591829,10.233894858173315,64.50514299534251,5,6.162960398574993,0.1622596829003187,-1.9665658666440549,0.08220317573524562,0.6647697922306423,0.5066149166934195,8.817343272798508,67.49701256876182,49.40315665279446,10,6.089393960315378,0.16421995464852607,-1.9293840561071682,0.07535621899963764,0.561418299156105,0.4588737048485964,9.793971095095456,62.79021498650522
01f_ba_039,01,f,ba,039,6,8.259838790665457,0.12106773816579956,-2.1285725934151274,0.025145811510749502,0.2007949064392505,0.2077003493392507,2.2417756678356953,18.916315763302187,6,8.602227029468736,0.11624896629376207,-2.2858040337403316,0.0704396362771251,0.5517233350227592,0.605937743129032,7.93514333220809,56.0589912533612,48.98473816181394,12,8.42755677294009,0.11865835222978081,-2.2071883135777295,0.05048846192583677,0.40426716433826626,0.42549437925841344,5.286971478319902,43.79795877192919
01f_ba_040,01,f,ba,040,7,7.672797269188211,0.130330564579846,-2.2449050334192293,0.08706613001320138,0.7171719488290369,0.6680407646040772,11.024546784607415,89.7682036295175,7,7.886678175732419,0.1267960956080387,-2.1602632518841274,0.05002972899880957,0.5209770378922254,0.39456837183271876,6.160613715468384,55.24358217211981,49.31269885253738,14,7.778267716535433,0.12856333009394233,-2.202584142651679,0.06824426283196287,0.6038078450279083,0.5308221464246158,7.194600397785278,62.361256887107544
01f_ba_041,01,f,ba,041,8,9.247318820210314,0.10813945311526058,-2.3875826728317953,0.05553869457870674,0.6729346122485577,0.5135840156275874,5.159467256706167,55.82119848798526,8,10.326840720862183,0.0968350366806578,-2.432723449755983,0.046631367458311423,0.4733086087319976,0.48155470433797803,5.494621413564083,57.77463175652387,47.24248211427237,16,9.757311761045425,0.10248724489795918,-2.410153061293889,0.04988278026833188,0.5625054061487664,0.48672183858583934,3.8904061401758456,40.62294464838944
01f_ba_042,01,f,ba,042,8,8.99808430591689,0.11113476669055299,-2.6005839342029304,0.11133483704508143,1.022888522890971,1.0018002499171617,8.832301653211275,87.61863309477097,7,9.700636438982887,0.10308601979777424,-2.447870912878505,0.06807726884734014,0.6327323885476835,0.6603928348469422,9.61551667547487,82.53141870061653,44.80107884103125,15,9.312835240951134,0.10737868480725624,-2.5293178575848647,0.0905605806709203,0.8372264682511593,0.8433757671131445,7.356365447002836,66.36804621494365
01f_ba_043,01,f,ba,043,8,8.914777627581534,0.11217329716740083,-2.3123130602087896,0.056320748403881786,0.5499721482462329,0.5020869478395737,8.459574700625886,80.91448602907114,8,9.962369813882265,0.10037772324076243,-2.3413348060778865,0.03119809131087822,0.3123831015534285,0.3108069231262358,2.9137428541238433,29.847722954290283,47.2252370503827,16,9.409505520883341,0.10627551020408163,-2.326823933143338,0.04440268420755809,0.43233760024716733,0.4178073021930574,4.4179874608116085,42.75653615375873
01f_ba_044,01,f,ba,044,6,10.568071582131566,0.09462464293777062,-2.6098359477358843,0.05650561984253682,0.9232312178925051,0.5971554352886428,3.3241562248544256,47.00758402185578,6,7.730892600500959,0.1293511696094705,-2.148519016789904,0.06823307120500499,0.48310246633574916,0.5275025452882282,11.161908163438879,78.09543423443186,57.75229393673375,12,8.929535637149028,0.11198790627362055,-2.379177482262894,0.06242157287590689,0.7426708132683315,0.5573956595223057,6.9938327314006035,59.96187707799913
01f_ba_045,01,f,ba,045,8,8.217042784543558,0.12169828321705012,-2.3494181271799097,0.07346684355313655,0.8805138306122725,0.6036801967214911,8.509171163939122,73.59344562776921,7,8.861816206298151,0.11284368539366607,-2.4125292309099478,0.07414848755764936,0.7861775632449456,0.657090268710874,7.543531469167647,77.8494388745432,44.79213794654072,15,8.505850585058505,0.11756613756613757,-2.378869975587261,0.07124521881564123,0.808457663715037,0.6060011861456432,7.210427255177675,66.1586119378709
01f_ba_046,01,f,ba,046,6,6.854388649967331,0.1458919315882046,-1.967806561949713,0.04538021411447386,0.32557463033559836,0.31105362455933694,5.625653940500466,39.55856793201853,6,7.515125062168855,0.13306498451156865,-2.1137174561640584,0.0713353760162397,0.45856715443491763,0.5360942721188819,7.4921679504233145,45.030444017564726,47.70090893318304,12,7.1695659242399605,0.13947845804988662,-2.0407620090568854,0.05739345087455495,0.38674437674407536,0.41148612966474934,7.263268898971084,49.57560998946071
01f_ba_047,01,f,ba,047,5,5.573589071389093,0.17941760456171776,-1.9261713671081597,0.11023534124988649,0.7786074589612884,0.6144064932712145,10.77513020613427,73.21314351444444,4,10.55881625553116,0.09470758613458749,-2.395257264541412,0.030903552625227988,0.31675792305877215,0.32630493381292,4.45466197173375,44.76061949746155,29.690797956460568,9,7.053742802303263,0.1417687074829932,-2.134653988189605,0.0918004659322298,0.633926881933977,0.6475368758175519,8.811396205308784,58.77775364341594
01f_ba_048,01,f,ba,048,6,5.538818108704287,0.18054393200392224,-1.7247379911843972,0.03237066024760626,0.17486073991497258,0.17929519917015554,5.2382234617596355,28.08151319470518,6,9.461801708054193,0.1056881163709833,-2.347496988587834,0.046107764814626806,0.5278858546429653,0.4362625278775969,5.10085932697112,57.617570417347,36.923928320057804,12,6.98733776093587,0.14311602418745276,-2.0361174898861156,0.05450530208366894,0.49632147536739235,0.38084695542043656,8.009048242200672,61.58952999133381
01f_ba_049,01,f,ba,049,6,7.63422283446208,0.13098910284434495,-2.1772539948995746,0.07178344226231692,0.6207106820189435,0.5480107940552701,6.195473031560486,56.78524908476446,6,6.509339844404408,0.1536254096273104,-2.096324725565439,0.10851630025034728,0.7471018082907077,0.7063694769869375,14.32562625846337,97.29558178275643,53.976660674536014,12,7.027048559933076,0.14230725623582766,-2.1367893602325068,0.08851320249214602,0.6562194029939571,0.6219865721074994,10.171202559019813,65.23143773886937
01f_ba_050,01,f,ba,050,8,6.7546394419078615,0.14804639220203114,-2.1256942210103906,0.10367292809747716,0.7091887824612843,0.700273249185297,5.787609412780142,45.371672448914836,7,10.738051337395433,0.09312676654073018,-2.4326502921504365,0.03409053807733587,0.37604419233669223,0.3660659479938664,4.453311126685783,47.35835476184538,35.500849394439804,15,8.168784499685103,0.1224172335600907,-2.268940387542413,0.08170935916386904,0.5806928592884075,0.6674661466170164,7.881171448934767,58.08061207094379
01f_ba_051,01,f,ba,051,7,9.246579839243745,0.10814809555375964,-2.4249926380640336,0.05938113105863133,0.7703854012521257,0.5490723692782311,6.161190412546814,61.078166086630716,7,7.868038611824791,0.1270964784663246,-2.2353432807139053,0.06954521289858319,0.6860806965769279,0.547184420353628,9.962991994485163,88.63486838481944,54.0273793755913,14,8.501790140457175,0.11762228701004211,-2.3301679593889695,0.06289953921194419,0.7077095453573565,0.5347586823114066,7.87310075913784,69.80950877832858
01f_ba_052,01,f,ba,052,7,7.604243859274438,0.13150551435569235,-2.1185632102935696,0.057251097412923564,0.4746581417642856,0.43535130593894666,8.860623912191555,66.65422245801611,8,8.103778397725955,0.12339922822675105,-2.222131796394679,0.05824438088481398,0.5871925994893656,0.47199955560327805,7.6124396782399435,65.97350934786193,51.74697521531632,15,7.862737873078889,0.12718216175359032,-2.173799789547495,0.05584308922270758,0.5213590463137804,0.43907957258110647,5.901495003458439,48.09351046420614
01f_ba_053,01,f,ba,053,7,8.732029069014917,0.11452091971938574,-2.3082720728031605,0.06136915880888174,0.6003863976053172,0.5358772786601482,7.743448281755246,63.16106188795037,7,7.343811600310829,0.13616907056244126,-2.0844853099240788,0.056775587495071625,0.48613716589371136,0.41694921806076946,8.126743733681732,65.61578180675417,54.317713447337596,14,7.977981082338347,0.12534499514091352,-2.1963786913636194,0.05789785066566983,0.5375185740114979,0.46190795731876455,6.940911693672539,61.14614907621719
01f_ba_054,01,f,ba,054,7,7.379622190893973,0.13550829217706323,-2.1293482140447497,0.06982835063511779,0.5750135245520807,0.5153068459004405,9.511478639889585,74.74869447374422,6,8.63334979621171,0.11582989495442397,-2.2863351394808293,0.05815512441570204,0.5923841865510939,0.5020735315229679,7.568659666213332,71.31656667140538,42.28558251233524,13,7.90976821192053,0.12642595499738357,-2.2018037180921715,0.06286040398154495,0.5640671067172981,0.49721122520170696,6.117719102862984,49.88439668642133
01f_ba_055,01,f,ba,055,5,5.184418373562079,0.19288566777316737,-1.9502625990940718,0.1677127411430067,0.885526186774109,0.8694930166622648,17.594506919676448,87.35614271568099,4,7.771366655215261,0.12867749578240698,-2.240528726776115,0.08417580793063345,0.7331859117510747,0.6541610669279292,13.977406258287983,110.97217300404265,34.79796145334446,9,6.084623639429711,0.16434870244394054,-2.079269766952758,0.1336639844810935,0.7855367041638935,0.8132950397140275,12.663733164088717,70.56327269235864
01f_ba_056,01,f,ba,056,9,9.808660899216358,0.10195071582909884,-2.5625535391477903,0.06782597941204206,0.8992571742546904,0.6652820322099506,10.000620212003643,101.95794715326085,8,11.107346784190034,0.0900305013816062,-2.551662221929207,0.05299088315611023,0.5709918361967521,0.5885881156154108,5.9260028524205515,64.94191080510835,43.976298181332005,17,10.37977487643125,0.09634120314792584,-2.557428213397868,0.05971858122489144,0.7395958295138705,0.6198654290542471,6.1532666880783555,73.63607016825807
01f_ba_057,01,f,ba,057,6,7.092670794881234,0.140990612552002,-2.045956239447122,0.05982373249580994,0.47979058304031885,0.4243100403138186,8.65440488435964,61.98002395265131,7,12.96084912720186,0.0771554386742477,-2.7047308400894394,0.04364918215479006,0.5833937545616156,0.5657304644339857,3.7202490156177777,53.555687992582136,38.966500750507606,13,9.379294548786074,0.10661782661782661,-2.4006810244083696,0.059505642635782056,0.6188151801591294,0.5581209495958029,7.599531520124099,69.7884040004396
01f_ba_058,01,f,ba,058,6,6.291069902232797,0.15895547427395215,-2.1844660493408603,0.11565354312201574,1.0908664113908106,0.7275845242214961,13.021427249401075,94.14821211469949,7,8.3094705216123,0.12034461129612005,-2.346432533671812,0.08400795081478984,0.7674219502837458,0.6980615908765521,7.0483397004742026,60.12015563459414,46.901125498184896,13,7.237722509784119,0.13816500959358102,-2.271678771672912,0.09748467900226519,0.8929501462529257,0.705567055573774,6.853832836401801,60.842706284289214
01f_ba_059,01,f,ba,059,6,6.231028892550055,0.16048713900133255,-1.9144135049466415,0.07121089560856378,0.45801478348883023,0.4437171480013268,5.564255768582247,36.60011619605233,6,8.096669702542352,0.12350756999337643,-2.1709827835994955,0.0553213474455091,0.4306544921341187,0.44791867776587235,7.021396851546428,53.64868019130662,43.48939120400213,12,7.04238472286912,0.14199735449735448,-2.0426981442730687,0.06378919918182577,0.4445311679116034,0.4492280818021452,8.389686367550196,58.52869143815421
01f_ba_060,01,f,ba,060,6,9.803507905469733,0.10200430393309151,-2.541013683946582,0.0732190583211776,0.8543488496143161,0.717803617082714,11.724057973816556,112.8320608265327,6,8.759077352996961,0.1141672758099168,-2.2879459513711495,0.06366486647581866,0.5159253449630536,0.5576454901299187,4.1065177304821825,33.77438784144797,52.81326802794451,12,9.251909998426546,0.10808578987150415,-2.414479817658866,0.06572327820542766,0.6857367917977222,0.6080658547581657,6.310184715054858,66.10635689419921
01f_ba_061,01,f,ba,061,7,9.40302262926693,0.1063487816021518,-2.3452113534833487,0.04718115452982825,0.5206097949476526,0.44364546371891495,7.06507456935332,66.99544746324264,7,6.842038717936984,0.1461552676365913,-2.003574116204786,0.057957811337177395,0.4553953049716165,0.3965495891758548,9.286649513616553,67.01459090750616,57.88234607612221,14,7.920665058757121,0.12625202461937154,-2.174392734844068,0.054812240760208214,0.5022275503997865,0.43414940018156406,6.934945763764652,58.03608827321649
01f_ba_062,01,f,ba,062,5,6.925282294228739,0.14439844579813896,-2.320786243308553,0.1126540458349053,1.1566727382565478,0.7801610689937025,13.085357725364021,90.69519741955571,5,8.239558469510172,0.12136572653746196,-2.24733617455907,0.05915528703184941,0.651960414237778,0.48741344627958,6.324677327516337,56.97439417905661,45.66669971759929,10,7.52546884865446,0.13288208616780045,-2.2840612089338115,0.08569156155689142,0.8860188173405681,0.6448691770889424,8.725836700957885,65.91080790683293
01f_ba_063,01,f,ba,063,7,5.242002861697092,0.1907667787262999,-1.7596439608110102,0.09756449649522521,0.4793697565943375,0.5114333698280065,12.85916070330507,62.7655776701321,6,11.373652000576373,0.0879225072078277,-2.4735338339331814,0.02724219589255527,0.3226101510992672,0.3098432558134547,2.2575943469171698,25.921927274653605,28.317909544503262,13,6.978357718431239,0.14330019187162044,-2.0891315945597047,0.08897346883069844,0.5435748893935575,0.6208886929503058,10.190092316287606,67.77383760144846
01f_ba_064,01,f,ba,064,5,5.928841895428026,0.1686670040520293,-1.9010229455175884,0.08601497133363248,0.5692217237720177,0.5099691656768809,8.779144418711313,60.64065530302801,6,8.474270767051914,0.11800425399292341,-2.2824958620267823,0.06434513731925538,0.6180401544824119,0.545278116186507,9.138405035563073,86.50972863942576,45.6390054907952,11,7.090550317912739,0.14103277674706247,-2.10909908179533,0.07569406476891824,0.6002331795917606,0.5367125750113606,9.022761700488722,67.24193612618043
01f_ba_065,01,f,ba,065,5,6.09420210111378,0.16409039008030918,-1.9321908059631567,0.08455167344896482,0.5924658218583903,0.5152749859853676,8.883357041156403,65.39120387721363,5,7.292614661405747,0.1371250294208246,-2.0123400800251625,0.03495849578737,0.25159664806252513,0.2549388389196655,4.380744594744652,32.7225919371444,45.52390765649647,10,6.63976632840495,0.1506077097505669,-1.9722654429941595,0.06262955845612624,0.43119037544379096,0.41584563339985653,6.472016052962683,43.785781863895615
01f_ba_066,01,f,ba,066,8,6.62751060067511,0.15088621659815002,-2.1126560293893646,0.10453481585062686,0.7237498477747482,0.6928056001896501,12.744076273679337,80.17002250758985,8,9.108196361192903,0.1097912210435733,-2.271239307224798,0.04398445561738176,0.3682829498108906,0.4006190586032873,3.544346872437388,29.795470315535322,42.11765392387776,16,7.672317244228909,0.13033871882086168,-2.1919476683070815,0.0803286229869511,0.5607565031255423,0.6163066793479477,8.643697533240283,57.95705729569159
01f_ba_067,01,f,ba,067,8,8.502295598647438,0.11761529441049803,-2.202285322270447,0.040217482627293806,0.39834339701338917,0.3419409255307199,4.483025041838873,42.337537431123884,8,9.354287895430934,0.10690284617907111,-2.315529239509831,0.044244429495531076,0.4345115148003299,0.41387513127029374,6.364828919178649,57.47850813113803,47.61434684001552,16,8.907966165888146,0.11225907029478457,-2.2589072808901385,0.04121822763477012,0.4069103724601285,0.367170577188408,4.234186423005466,41.151318171684586
01f_ba_068,01,f,ba,068,7,7.334495066029728,0.1363420373178211,-2.2738533166948516,0.0856534476166806,0.9484872746348834,0.6282247889329797,10.610758889391754,83.0476408665127,7,6.972928422861264,0.1434117689665974,-2.061828549676594,0.06831600077878025,0.5581045642183398,0.476362583566569,9.9332358798891,74.96579117566543,51.263563084748284,14,7.149143121815656,0.13987690314220927,-2.167840933185723,0.07452230857304436,0.755695993254711,0.5327706497568039,8.291938882666232,66.85269977470735
01f_ba_069,01,f,ba,069,5,7.351843518326938,0.13602030531623316,-2.0262768405546163,0.03729403253769205,0.28280802335985167,0.2741798913845052,3.198687758040814,25.54473578254296,4,6.517276049829453,0.1534383371755702,-1.888575930831085,0.02831893979953131,0.19891297510401493,0.18456234811204753,4.703949022900697,32.081610466126065,47.43602705580291,9,6.955957868171542,0.14376165280927186,-1.9650764362330466,0.032869936287088265,0.24514214857243408,0.2286418919424689,3.3319638912213274,23.94171026835061
01f_ba_070,01,f,ba,070,7,7.370573804846252,0.13567464711397184,-2.131135227878056,0.07168648281707782,0.5745240780845143,0.5283705124131147,6.159928936739428,47.65446827866239,8,9.858814280346687,0.10143207606552407,-2.390358966254081,0.0463991349801392,0.4962834431188101,0.4574404545379298,6.600600534231085,64.3788935559883,46.07462073945111,15,8.517021167018592,0.1174119425547997,-2.26938788834527,0.059929364796796517,0.5315353025231564,0.5104196685002947,7.75797923819532,62.774568913758
